"","panelist","panel","year","url"
"118","RNDr. Martin Ferus, Ph.D.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"119","Ing. Michal Malinský, Ph.D.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"120","doc. Mgr. Petr Marek, Ph.D.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"121","RNDr. Jiří Mareš, CSc.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"122","• doc. Ernst Paunzen, Ph.D.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"123","RNDr. Karel Šafařík, CSc.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"124","prof. RNDr. Jana Šafránková, DrSc.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"125","doc. RNDr. Marek Wolf, CSc.","Jaderná a částicová fyzika, astronomie a astrofyzika (Nuclear and Particle Physics, Astronomy and Astrophysics) - P203",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"126","doc. RNDr. Radek Plašil, Ph.D. (předseda)","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"127","prof. Ing. Čestmír Drašar, Dr. (místopředseda)","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"128","Mgr. Zdeněk Bonaventura, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"129","prof. Mgr. Radim Filip, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"130","prof. RNDr. Roman Grill, CSc.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"131","RNDr. Kateřina Kůsová, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"132","doc. RNDr. Petr Kužel, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"133","Mgr. Petr Lazar, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"134","doc. Mgr. Martin Setvín, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"135","Ing. Alexander B. Shick, CSc., DSc.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"136","doc. Ing. Vladimír Scholtz, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"137","Mgr. Martin Švec, Ph.D.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"138","prof. Ing. Tomáš Wágner, DrSc.","Fyzika kondenzovaných látek a materiálů, fyzika plazmatu a nízkých teplot (Condensed Matter and Material Physics, Plasma Physics and Low Temperature Physics) - P204",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"139","doc. RNDr. Jakub Pšenčík, Ph.D. (předseda)","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"140","doc. RNDr. Robert Vácha, Ph.D. (místopředseda)","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"141","prof. Lukasz Cwiklik, Ph.D., DSc.","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"142","doc. RNDr. Lenka Hanyková, Dr. ","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"143","Mgr. Oleg Lunov, Ph.D.","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"144","doc. dr. rer. nat. Mgr. Tomáš Mančal, Ph.D.","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"145","prof. RNDr. Tomáš Opatrný, Dr.","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"146","doc. RNDr. Jan Řezáč, Ph.D.","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"147","Mgr. Ota Samek, Dr. ","Biofyzika, makromolekulární fyzika a optika (Biophysics, Macromolecular Physics and Optics) - P205",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"148","prof. RNDr. Viktor Kanický, DrSc. (předseda)","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"149","prof. RNDr. Petr Solich, CSc. (místopředseda)","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"150","doc. RNDr. Josef Cvačka, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"151","doc. RNDr. Miroslav Fojta, CSc.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"152","RNDr. Jan Langmaier, CSc.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"153","doc. Ing. Miroslav Lísa, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"154","doc. RNDr. Jan Petr, Ph.D. ","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"155","Ing. Radek Pohl, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"156","prof. Mgr. Jan Preisler, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"157","doc. Mgr. Lukáš Trantírek, Ph.D.","Analytická chemie - chemická a strukturní analýza atomárních, molekulárních a (bio)molekulárních systémů (Analytical Chemistry - Chemical and Structural Analysis of Atomic, Molecular and (Bio)Molecular Systems) - P206",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"158","prof. Ing. Aleš Růžička, Ph.D. (předseda)","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"159","prof. RNDr. Petr Hermann, Ph.D. (místopředseda)","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"160","Ing. Petr Beier, Ph.D.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"161","RNDr. Tomáš Etrych, Ph.D., DSc.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"162","RNDr. Bohumír Grüner, CSc.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"163","prof. RNDr. Petr Klán, Ph.D.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"164","prof. RNDr. Martin Kotora, CSc.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"165","prof. Ing. Pavel Lhoták, CSc.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"166","prof. RNDr. Petr Štěpnička, Ph.D., DSc., FRSC ","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"167","prof. PharmDr. Petr Zimčík, Ph.D.","Chemické a biochemické přeměny (Chemical and Biochemical Transformations) - P207",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"168","doc. RNDr. Pavel Matějíček, Ph.D. (předseda)","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"169","doc. Mgr. Michal Straka, Ph.D. (místopředseda)","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"170","RNDr. Drahomír Hnyk, CSc., DSc.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"171","doc. Ing. Pavel Jelínek, Ph.D.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"172","Ing. Libor Juha, CSc.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"173","prof. RNDr. Radek Marek, Ph.D. ","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"174","RNDr. Martin Srnec, Ph.D.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"175","Ing. Elena Tomšík, Ph.D.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"176","doc. RNDr. Filip Uhlík, Ph.D.","Chemická fyzika a fyzikální chemie (Chemical Physics and Physical Chemistry) - P208",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"177","doc. Ing. Michal Dohnal, Ph.D. (předseda)","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"178","doc. RNDr. Hana Čížková, Ph.D. (místopředsedkyně)","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"179","prof. RNDr. Tomáš Fischer, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"180","M.Sc. Dr. Asa Gholizadeh, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"181","doc. RNDr. Radan Huth, DrSc.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"182","RNDr. Jan Klimeš, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"183","Ing. Ivana Kolmašová, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"184","Mgr. Martin Margold, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"185","doc. RNDr. Petr Pišoft, Ph.D.","Vědy o atmosféře, hydrologie, fyzická geografie a geofyzika (Atmospheric Sciences, Hydrology, Physical Geography and Geophysics) - P209",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"186","prof. RNDr. Vojtěch Ettler, Ph.D. (předseda)","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"187","RNDr. Ladislav Slavík, CSc. (místopředseda)","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"188","doc. RNDr. Jiří Bruthans, Ph.D.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"189","doc. Ing. Barbora Doušová, CSc. ","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"190","doc. Ing. Jakub Jirásek, Ph.D. ","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"191","prof. RNDr. Michael Komárek, Ph.D.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"192","doc. RNDr. Jiří Kvaček, CSc.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"193","RNDr. Zuzana Roxerová, Ph.D.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"194","prof. RNDr. Karel Schulmann CSc.","Geochemie, geologie a mineralogie, hydrogeologie (Geochemistry, geology and mineralogy, hydrogeology) - P210",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"195","Ing. Václav Veverka, Ph.D. (předseda)","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"196","RNDr. Jiří Hejnar, CSc. (místopředseda)","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"197","doc. RNDr. Karel Berka, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"198","prof. Mgr. Ivana Kutá Smatanová, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"199","MUDr. Jakub Sikora, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"200","Mgr. Jan Ševčík, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"201","prof. Mgr. Richard Štefl, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"202","doc. Mgr. Roman Tůma, Ph.D.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"203","Mgr. Leoš Valášek, Dr. rer. nat., DSc.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"204","doc. RNDr. Jiří Vondrášek, CSc.","Molekulární a strukturní biologie, genetika, genomika a bioinformatika (Molecular and Structural Biology, Genetics, Genomics and Bioinformatics) - P301",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"205","doc. Mgr. Lukáš Kubala, Ph.D. (předseda)","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"206","doc. MUDr. Helena Žemličková, Ph.D. (místopředsedkyně)","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"207","Mgr. et Mgr. Evžen Bouřa, Ph.D.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"208","doc. RNDr. Monika Dolejská, Ph.D.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"209","Mgr. Peter Dráber, Ph.D.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"210","prof. RNDr. Ivan Hirsch, CSc.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"211","prof. M.Sc. Vjačeslav Jurčenko, Ph.D.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"212","prof. Ing. Peter Šebo, CSc.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"213","prof. MUDr. Anna Šedivá, DSc.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
"214","prof. RNDr. Jan Tachezy, Ph.D.","Mikrobiologie, parazitologie, imunologie a biotechnologie (Microbiology, Parasitology, Immunology and Biotechnology) - P302",2022,"https://wayback.webarchiv.cz/wayback/20221024073116/https://gacr.cz/o-ga-cr/poradni-organy/panely/"
